date,source,emotion,emoValue
2010-07-15,oba,negative,0.1381118881118881
2010-07-15,oba,sadness,0.057692307692307696
2010-07-15,oba,disgust,0.03496503496503497
2010-07-15,oba,joy,0.08216783216783216
2010-07-15,oba,anticipation,0.12062937062937062
2010-07-15,nyt,fear,0.1277533039647577
2010-07-15,nyt,anger,0.06167400881057269
2010-07-15,nyt,trust,0.12334801762114538
2010-07-15,nyt,surprise,0.030837004405286344
2010-07-15,nyt,positive,0.15418502202643172
2010-07-15,nyt,negative,0.22466960352422907
2010-07-15,nyt,sadness,0.08370044052863436
2010-07-15,nyt,disgust,0.030837004405286344
2010-07-15,nyt,joy,0.048458149779735685
2010-07-15,nyt,anticipation,0.1145374449339207
2010-07-15,wsj,fear,0.07692307692307693
2010-07-15,wsj,anger,0.03076923076923077
2010-07-15,wsj,trust,0.14871794871794872
2010-07-15,wsj,surprise,0.05128205128205128
2010-07-15,wsj,positive,0.2358974358974359
2010-07-15,wsj,negative,0.16923076923076924
2010-07-15,wsj,sadness,0.05128205128205128
2010-07-15,wsj,disgust,0.020512820512820513
2010-07-15,wsj,joy,0.06153846153846154
2010-07-15,wsj,anticipation,0.15384615384615385
2010-07-21,oba,fear,0.0847457627118644
2010-07-21,oba,anger,0.059322033898305086
2010-07-21,oba,trust,0.18361581920903955
2010-07-21,oba,surprise,0.031073446327683617
2010-07-21,oba,positive,0.22033898305084745
2010-07-21,oba,negative,0.15254237288135594
2010-07-21,oba,sadness,0.059322033898305086
2010-07-21,oba,disgust,0.05367231638418079
2010-07-21,oba,joy,0.07062146892655367
2010-07-21,oba,anticipation,0.0847457627118644
2010-07-21,nyt,fear,0.08771929824561403
2010-07-21,nyt,anger,0.03508771929824561
2010-07-21,nyt,trust,0.23684210526315788
2010-07-21,nyt,surprise,0.017543859649122806
2010-07-21,nyt,positive,0.2543859649122807
2010-07-21,nyt,negative,0.15789473684210525
2010-07-21,nyt,sadness,0.043859649122807015
2010-07-21,nyt,disgust,0.02631578947368421
2010-07-21,nyt,joy,0.06140350877192982
2010-07-21,nyt,anticipation,0.07894736842105263
2010-07-21,wsj,fear,0.09659090909090909
2010-07-21,wsj,anger,0.08238636363636363
2010-07-21,wsj,trust,0.16193181818181818
2010-07-21,wsj,surprise,0.036931818181818184
2010-07-21,wsj,positive,0.23011363636363635
2010-07-21,wsj,negative,0.1846590909090909
2010-07-21,wsj,sadness,0.05397727272727273
2010-07-21,wsj,disgust,0.02556818181818182
2010-07-21,wsj,joy,0.048295454545454544
2010-07-21,wsj,anticipation,0.07954545454545454
2010-07-26,oba,fear,0.06282722513089005
2010-07-26,oba,anger,0.041884816753926704
2010-07-26,oba,trust,0.19895287958115182
2010-07-26,oba,surprise,0.02617801047120419
2010-07-26,oba,positive,0.2774869109947644
2010-07-26,oba,negative,0.13612565445026178
2010-07-26,oba,sadness,0.041884816753926704
2010-07-26,oba,disgust,0.010471204188481676
2010-07-26,oba,joy,0.09424083769633508
2010-07-26,oba,anticipation,0.1099476439790576
2010-07-26,nyt,fear,0.12698412698412698
2010-07-26,nyt,anger,0.0873015873015873
2010-07-26,nyt,trust,0.15873015873015872
2010-07-26,nyt,surprise,0.01984126984126984
2010-07-26,nyt,positive,0.20634920634920634
2010-07-26,nyt,negative,0.1865079365079365
2010-07-26,nyt,sadness,0.04365079365079365
2010-07-26,nyt,disgust,0.03571428571428571
2010-07-26,nyt,joy,0.04365079365079365
2010-07-26,nyt,anticipation,0.09126984126984126
2010-07-26,wsj,fear,0.11594202898550725
2010-07-26,wsj,anger,0.07729468599033816
2010-07-26,wsj,trust,0.14009661835748793
2010-07-26,wsj,surprise,0.03864734299516908
2010-07-26,wsj,positive,0.22705314009661837
2010-07-26,wsj,negative,0.14492753623188406
2010-07-26,wsj,sadness,0.05314009661835749
2010-07-26,wsj,disgust,0.028985507246376812
2010-07-26,wsj,joy,0.057971014492753624
2010-07-26,wsj,anticipation,0.11594202898550725
2010-08-31,oba,fear,0.13636363636363635
2010-08-31,oba,anger,0.07878787878787878
2010-08-31,oba,trust,0.13636363636363635
2010-08-31,oba,surprise,0.03484848484848485
2010-08-31,oba,positive,0.22121212121212122
2010-08-31,oba,negative,0.16666666666666666
2010-08-31,oba,sadness,0.05909090909090909
2010-08-31,oba,disgust,0.022727272727272728
2010-08-31,oba,joy,0.06060606060606061
2010-08-31,oba,anticipation,0.08333333333333333
2010-08-31,nyt,fear,0.17785234899328858
2010-08-31,nyt,anger,0.10067114093959731
2010-08-31,nyt,trust,0.13087248322147652
2010-08-31,nyt,surprise,0.040268456375838924
2010-08-31,nyt,positive,0.17785234899328858
2010-08-31,nyt,negative,0.22483221476510068
2010-08-31,nyt,sadness,0.053691275167785234
2010-08-31,nyt,disgust,0.006711409395973154
2010-08-31,nyt,joy,0.040268456375838924
2010-08-31,nyt,anticipation,0.04697986577181208
2010-08-31,wsj,fear,0.10970464135021098
2010-08-31,wsj,anger,0.05485232067510549
2010-08-31,wsj,trust,0.1518987341772152
2010-08-31,wsj,surprise,0.05907172995780591
2010-08-31,wsj,positive,0.2489451476793249
2010-08-31,wsj,negative,0.16877637130801687
2010-08-31,wsj,sadness,0.046413502109704644
2010-08-31,wsj,disgust,0.016877637130801686
2010-08-31,wsj,joy,0.06329113924050633
2010-08-31,wsj,anticipation,0.08016877637130802
2010-11-02,oba,fear,0.02880658436213992
2010-11-02,oba,anger,0.04526748971193416
2010-11-02,oba,trust,0.16049382716049382
2010-11-02,oba,surprise,0.06172839506172839
2010-11-02,oba,positive,0.25102880658436216
2010-11-02,oba,negative,0.102880658436214
2010-11-02,oba,sadness,0.053497942386831275
2010-11-02,oba,disgust,0.01646090534979424
2010-11-02,oba,joy,0.11934156378600823
2010-11-02,oba,anticipation,0.16049382716049382
2010-11-02,nyt,fear,0.09547738693467336
2010-11-02,nyt,anger,0.07035175879396985
2010-11-02,nyt,trust,0.1457286432160804
2010-11-02,nyt,surprise,0.04020100502512563
2010-11-02,nyt,positive,0.21608040201005024
2010-11-02,nyt,negative,0.19597989949748743
2010-11-02,nyt,sadness,0.05025125628140704
2010-11-02,nyt,disgust,0.05025125628140704
2010-11-02,nyt,joy,0.04020100502512563
2010-11-02,nyt,anticipation,0.09547738693467336
2010-11-02,wsj,fear,0.09090909090909091
2010-11-02,wsj,anger,0.05113636363636364
2010-11-02,wsj,trust,0.1875
2010-11-02,wsj,surprise,0.022727272727272728
2010-11-02,wsj,positive,0.2556818181818182
2010-11-02,wsj,negative,0.17045454545454544
2010-11-02,wsj,sadness,0.09090909090909091
2010-11-02,wsj,disgust,0.011363636363636364
2010-11-02,wsj,joy,0.056818181818181816
2010-11-02,wsj,anticipation,0.0625
2011-01-08,oba,fear,0.07213114754098361
2011-01-08,oba,anger,0.05901639344262295
2011-01-08,oba,trust,0.14918032786885246
2011-01-08,oba,surprise,0.05901639344262295
2011-01-08,oba,positive,0.25245901639344265
2011-01-08,oba,negative,0.09180327868852459
2011-01-08,oba,sadness,0.054098360655737705
2011-01-08,oba,disgust,0.02622950819672131
2011-01-08,oba,joy,0.11967213114754098
2011-01-08,oba,anticipation,0.11639344262295082
2011-01-08,nyt,fear,0.12053571428571429
2011-01-08,nyt,anger,0.09375
2011-01-08,nyt,trust,0.15401785714285715
2011-01-08,nyt,surprise,0.05357142857142857
2011-01-08,nyt,positive,0.19866071428571427
2011-01-08,nyt,negative,0.15848214285714285
2011-01-08,nyt,sadness,0.06473214285714286
2011-01-08,nyt,disgust,0.020089285714285716
2011-01-08,nyt,joy,0.060267857142857144
2011-01-08,nyt,anticipation,0.07589285714285714
2011-01-08,wsj,fear,0.06486486486486487
2011-01-08,wsj,anger,0.05405405405405406
2011-01-08,wsj,trust,0.14594594594594595
2011-01-08,wsj,surprise,0.032432432432432434
2011-01-08,wsj,positive,0.23783783783783785
2011-01-08,wsj,negative,0.12972972972972974
2011-01-08,wsj,sadness,0.12432432432432433
2011-01-08,wsj,disgust,0.021621621621621623
2011-01-08,wsj,joy,0.08108108108108109
2011-01-08,wsj,anticipation,0.10810810810810811
2011-01-26,oba,fear,0.06779661016949153
2011-01-26,oba,anger,0.047619047619047616
2011-01-26,oba,trust,0.162227602905569
2011-01-26,oba,surprise,0.047619047619047616
2011-01-26,oba,positive,0.26634382566585957
2011-01-26,oba,negative,0.11380145278450363
2011-01-26,oba,sadness,0.04439063761097659
2011-01-26,oba,disgust,0.020177562550443905
2011-01-26,oba,joy,0.10734463276836158
2011-01-26,oba,anticipation,0.12267958030669895
2011-01-26,nyt,fear,0.08741258741258741
2011-01-26,nyt,anger,0.07342657342657342
2011-01-26,nyt,trust,0.15734265734265734
2011-01-26,nyt,surprise,0.045454545454545456
2011-01-26,nyt,positive,0.24825174825174826
2011-01-26,nyt,negative,0.18181818181818182
2011-01-26,nyt,sadness,0.04895104895104895
2011-01-26,nyt,disgust,0.013986013986013986
2011-01-26,nyt,joy,0.045454545454545456
2011-01-26,nyt,anticipation,0.0979020979020979
2011-01-26,wsj,fear,0.07792207792207792
2011-01-26,wsj,anger,0.06818181818181818
2011-01-26,wsj,trust,0.19155844155844157
2011-01-26,wsj,surprise,0.01948051948051948
2011-01-26,wsj,positive,0.237012987012987
2011-01-26,wsj,negative,0.17857142857142858
2011-01-26,wsj,sadness,0.05844155844155844
2011-01-26,wsj,disgust,0.012987012987012988
2011-01-26,wsj,joy,0.04220779220779221
2011-01-26,wsj,anticipation,0.11363636363636363
2011-01-31,oba,fear,0.0625
2011-01-31,oba,anger,0.020833333333333332
2011-01-31,oba,trust,0.2222222222222222
2011-01-31,oba,surprise,0.027777777777777776
2011-01-31,oba,positive,0.375
2011-01-31,oba,negative,0.06944444444444445
2011-01-31,oba,sadness,0.013888888888888888
2011-01-31,oba,disgust,0.006944444444444444
2011-01-31,oba,joy,0.10416666666666667
2011-01-31,oba,anticipation,0.09722222222222222
2011-01-31,nyt,fear,0.17336683417085427
2011-01-31,nyt,anger,0.11557788944723618
2011-01-31,nyt,trust,0.11055276381909548
2011-01-31,nyt,surprise,0.017587939698492462
2011-01-31,nyt,positive,0.15577889447236182
2011-01-31,nyt,negative,0.19095477386934673
2011-01-31,nyt,sadness,0.0728643216080402
2011-01-31,nyt,disgust,0.02763819095477387
2011-01-31,nyt,joy,0.04773869346733668
2011-01-31,nyt,anticipation,0.08793969849246232
2011-01-31,wsj,fear,0.20205479452054795
2011-01-31,wsj,anger,0.11301369863013698
2011-01-31,wsj,trust,0.1267123287671233
2011-01-31,wsj,surprise,0.030821917808219176
2011-01-31,wsj,positive,0.19863013698630136
2011-01-31,wsj,negative,0.1643835616438356
2011-01-31,wsj,sadness,0.04452054794520548
2011-01-31,wsj,disgust,0.030821917808219176
2011-01-31,wsj,joy,0.0273972602739726
2011-01-31,wsj,anticipation,0.06164383561643835
2011-02-19,oba,fear,0.027842227378190254
2011-02-19,oba,anger,0.030162412993039442
2011-02-19,oba,trust,0.18329466357308585
2011-02-19,oba,surprise,0.07888631090487239
2011-02-19,oba,positive,0.32018561484918795
2011-02-19,oba,negative,0.048723897911832945
2011-02-19,oba,sadness,0.025522041763341066
2011-02-19,oba,disgust,0.01160092807424594
2011-02-19,oba,joy,0.13225058004640372
2011-02-19,oba,anticipation,0.14153132250580047
2011-02-19,nyt,fear,0.0
2011-02-19,nyt,anger,0.0
2011-02-19,nyt,trust,0.25
2011-02-19,nyt,surprise,0.0
2011-02-19,nyt,positive,0.5
2011-02-19,nyt,negative,0.0
2011-02-19,nyt,sadness,0.0
2011-02-19,nyt,disgust,0.0
2011-02-19,nyt,joy,0.125
2011-02-19,nyt,anticipation,0.125
2011-02-19,wsj,fear,0.034482758620689655
2011-02-19,wsj,anger,0.034482758620689655
2011-02-19,wsj,trust,0.2413793103448276
2011-02-19,wsj,surprise,0.034482758620689655
2011-02-19,wsj,positive,0.3620689655172414
2011-02-19,wsj,negative,0.06896551724137931
2011-02-19,wsj,sadness,0.0
2011-02-19,wsj,disgust,0.0
2011-02-19,wsj,joy,0.08620689655172414
2011-02-19,wsj,anticipation,0.13793103448275862
2011-05-02,oba,fear,0.135
2011-05-02,oba,anger,0.0625
2011-05-02,oba,trust,0.17
2011-05-02,oba,surprise,0.04
2011-05-02,oba,positive,0.205
2011-05-02,oba,negative,0.1375
2011-05-02,oba,sadness,0.0725
2011-05-02,oba,disgust,0.0325
2011-05-02,oba,joy,0.0675
2011-05-02,oba,anticipation,0.0775
2011-05-02,nyt,fear,0.14185639229422067
2011-05-02,nyt,anger,0.08056042031523643
2011-05-02,nyt,trust,0.1436077057793345
2011-05-02,nyt,surprise,0.04553415061295972
2011-05-02,nyt,positive,0.1646234676007005
2011-05-02,nyt,negative,0.15061295971978983
2011-05-02,nyt,sadness,0.07705779334500876
2011-05-02,nyt,disgust,0.043782837127845885
2011-05-02,nyt,joy,0.0647985989492119
2011-05-02,nyt,anticipation,0.08756567425569177
2011-05-02,wsj,fear,0.14457831325301204
2011-05-02,wsj,anger,0.10542168674698796
2011-05-02,wsj,trust,0.1355421686746988
2011-05-02,wsj,surprise,0.08132530120481928
2011-05-02,wsj,positive,0.1355421686746988
2011-05-02,wsj,negative,0.15963855421686746
2011-05-02,wsj,sadness,0.06927710843373494
2011-05-02,wsj,disgust,0.04216867469879518
2011-05-02,wsj,joy,0.05120481927710843
2011-05-02,wsj,anticipation,0.07530120481927711
2011-05-23,oba,fear,0.09718670076726342
2011-05-23,oba,anger,0.0792838874680307
2011-05-23,oba,trust,0.11764705882352941
2011-05-23,oba,surprise,0.028132992327365727
2011-05-23,oba,positive,0.20460358056265984
2011-05-23,oba,negative,0.1585677749360614
2011-05-23,oba,sadness,0.09974424552429667
2011-05-23,oba,disgust,0.030690537084398978
2011-05-23,oba,joy,0.10230179028132992
2011-05-23,oba,anticipation,0.08184143222506395
2011-05-23,nyt,fear,0.24113475177304963
2011-05-23,nyt,anger,0.0851063829787234
2011-05-23,nyt,trust,0.11347517730496454
2011-05-23,nyt,surprise,0.014184397163120567
2011-05-23,nyt,positive,0.1276595744680851
2011-05-23,nyt,negative,0.19148936170212766
2011-05-23,nyt,sadness,0.14893617021276595
2011-05-23,nyt,disgust,0.03546099290780142
2011-05-23,nyt,joy,0.0070921985815602835
2011-05-23,nyt,anticipation,0.03546099290780142
2011-05-23,wsj,fear,0.1858974358974359
2011-05-23,wsj,anger,0.07051282051282051
2011-05-23,wsj,trust,0.08974358974358974
2011-05-23,wsj,surprise,0.04487179487179487
2011-05-23,wsj,positive,0.10897435897435898
2011-05-23,wsj,negative,0.22435897435897437
2011-05-23,wsj,sadness,0.1282051282051282
2011-05-23,wsj,disgust,0.05128205128205128
2011-05-23,wsj,joy,0.02564102564102564
2011-05-23,wsj,anticipation,0.07051282051282051
2011-06-23,oba,fear,0.123046875
2011-06-23,oba,anger,0.052734375
2011-06-23,oba,trust,0.17578125
2011-06-23,oba,surprise,0.03125
2011-06-23,oba,positive,0.25390625
2011-06-23,oba,negative,0.130859375
2011-06-23,oba,sadness,0.046875
2011-06-23,oba,disgust,0.017578125
2011-06-23,oba,joy,0.068359375
2011-06-23,oba,anticipation,0.099609375
2011-06-23,nyt,fear,0.15517241379310345
2011-06-23,nyt,anger,0.05862068965517241
2011-06-23,nyt,trust,0.13793103448275862
2011-06-23,nyt,surprise,0.05517241379310345
2011-06-23,nyt,positive,0.1793103448275862
2011-06-23,nyt,negative,0.19310344827586207
2011-06-23,nyt,sadness,0.07586206896551724
2011-06-23,nyt,disgust,0.017241379310344827
2011-06-23,nyt,joy,0.04482758620689655
2011-06-23,nyt,anticipation,0.08275862068965517
2011-06-23,wsj,fear,0.1380952380952381
2011-06-23,wsj,anger,0.10476190476190476
2011-06-23,wsj,trust,0.11428571428571428
2011-06-23,wsj,surprise,0.05238095238095238
2011-06-23,wsj,positive,0.15714285714285714
2011-06-23,wsj,negative,0.17142857142857143
2011-06-23,wsj,sadness,0.0761904761904762
2011-06-23,wsj,disgust,0.014285714285714285
2011-06-23,wsj,joy,0.023809523809523808
2011-06-23,wsj,anticipation,0.14761904761904762
2011-07-26,oba,fear,0.08672566371681416
2011-07-26,oba,anger,0.06017699115044248
2011-07-26,oba,trust,0.13805309734513274
2011-07-26,oba,surprise,0.03185840707964602
2011-07-26,oba,positive,0.20707964601769913
2011-07-26,oba,negative,0.1752212389380531
2011-07-26,oba,sadness,0.09026548672566372
2011-07-26,oba,disgust,0.03008849557522124
2011-07-26,oba,joy,0.07787610619469026
2011-07-26,oba,anticipation,0.10265486725663717
2011-07-26,nyt,fear,0.06614785992217899
2011-07-26,nyt,anger,0.06614785992217899
2011-07-26,nyt,trust,0.13618677042801555
2011-07-26,nyt,surprise,0.03501945525291829
2011-07-26,nyt,positive,0.23346303501945526
2011-07-26,nyt,negative,0.19455252918287938
2011-07-26,nyt,sadness,0.10116731517509728
2011-07-26,nyt,disgust,0.011673151750972763
2011-07-26,nyt,joy,0.042801556420233464
2011-07-26,nyt,anticipation,0.11284046692607004
2011-07-26,wsj,fear,0.12363636363636364
2011-07-26,wsj,anger,0.06909090909090909
2011-07-26,wsj,trust,0.10545454545454545
2011-07-26,wsj,surprise,0.03636363636363636
2011-07-26,wsj,positive,0.16
2011-07-26,wsj,negative,0.22545454545454546
2011-07-26,wsj,sadness,0.11272727272727273
2011-07-26,wsj,disgust,0.02909090909090909
2011-07-26,wsj,joy,0.03272727272727273
2011-07-26,wsj,anticipation,0.10545454545454545
2011-09-09,oba,fear,0.055487053020961775
2011-09-09,oba,anger,0.03822441430332922
2011-09-09,oba,trust,0.16029593094944514
2011-09-09,oba,surprise,0.03822441430332922
2011-09-09,oba,positive,0.25524044389642414
2011-09-09,oba,negative,0.1405672009864365
2011-09-09,oba,sadness,0.06781750924784218
2011-09-09,oba,disgust,0.012330456226880395
2011-09-09,oba,joy,0.093711467324291
2011-09-09,oba,anticipation,0.1381011097410604
2011-09-09,nyt,fear,0.045
2011-09-09,nyt,anger,0.045
2011-09-09,nyt,trust,0.165
2011-09-09,nyt,surprise,0.03
2011-09-09,nyt,positive,0.295
2011-09-09,nyt,negative,0.14
2011-09-09,nyt,sadness,0.055
2011-09-09,nyt,disgust,0.01
2011-09-09,nyt,joy,0.085
2011-09-09,nyt,anticipation,0.13
2011-09-09,wsj,fear,0.05785123966942149
2011-09-09,wsj,anger,0.07024793388429752
2011-09-09,wsj,trust,0.1446280991735537
2011-09-09,wsj,surprise,0.05371900826446281
2011-09-09,wsj,positive,0.2768595041322314
2011-09-09,wsj,negative,0.1322314049586777
2011-09-09,wsj,sadness,0.045454545454545456
2011-09-09,wsj,disgust,0.012396694214876033
2011-09-09,wsj,joy,0.05371900826446281
2011-09-09,wsj,anticipation,0.15289256198347106
2011-10-17,oba,fear,0.07877813504823152
2011-10-17,oba,anger,0.07234726688102894
2011-10-17,oba,trust,0.13665594855305466
2011-10-17,oba,surprise,0.028938906752411574
2011-10-17,oba,positive,0.2459807073954984
2011-10-17,oba,negative,0.1382636655948553
2011-10-17,oba,sadness,0.06109324758842444
2011-10-17,oba,disgust,0.028938906752411574
2011-10-17,oba,joy,0.10771704180064309
2011-10-17,oba,anticipation,0.10128617363344052
2011-10-17,nyt,fear,0.06584362139917696
2011-10-17,nyt,anger,0.06172839506172839
2011-10-17,nyt,trust,0.11934156378600823
2011-10-17,nyt,surprise,0.06172839506172839
2011-10-17,nyt,positive,0.25925925925925924
2011-10-17,nyt,negative,0.102880658436214
2011-10-17,nyt,sadness,0.07818930041152264
2011-10-17,nyt,disgust,0.02880658436213992
2011-10-17,nyt,joy,0.10699588477366255
2011-10-17,nyt,anticipation,0.11522633744855967
2011-10-17,wsj,fear,0.040268456375838924
2011-10-17,wsj,anger,0.04697986577181208
2011-10-17,wsj,trust,0.1476510067114094
2011-10-17,wsj,surprise,0.03355704697986577
2011-10-17,wsj,positive,0.2751677852348993
2011-10-17,wsj,negative,0.18120805369127516
2011-10-17,wsj,sadness,0.06040268456375839
2011-10-17,wsj,disgust,0.04697986577181208
2011-10-17,wsj,joy,0.06711409395973154
2011-10-17,wsj,anticipation,0.10067114093959731
2011-11-17,oba,fear,0.06459054209919261
2011-11-17,oba,anger,0.03344867358708189
2011-11-17,oba,trust,0.1903114186851211
2011-11-17,oba,surprise,0.04267589388696655
2011-11-17,oba,positive,0.3229527104959631
2011-11-17,oba,negative,0.08765859284890427
2011-11-17,oba,sadness,0.03575547866205306
2011-11-17,oba,disgust,0.025374855824682813
2011-11-17,oba,joy,0.09342560553633218
2011-11-17,oba,anticipation,0.10380622837370242
2011-11-17,nyt,fear,0.16161616161616163
2011-11-17,nyt,anger,0.06060606060606061
2011-11-17,nyt,trust,0.1414141414141414
2011-11-17,nyt,surprise,0.025252525252525252
2011-11-17,nyt,positive,0.2676767676767677
2011-11-17,nyt,negative,0.16161616161616163
2011-11-17,nyt,sadness,0.03535353535353535
2011-11-17,nyt,disgust,0.025252525252525252
2011-11-17,nyt,joy,0.04040404040404041
2011-11-17,nyt,anticipation,0.08080808080808081
2011-11-17,wsj,fear,0.0784313725490196
2011-11-17,wsj,anger,0.058823529411764705
2011-11-17,wsj,trust,0.22549019607843138
2011-11-17,wsj,surprise,0.058823529411764705
2011-11-17,wsj,positive,0.35294117647058826
2011-11-17,wsj,negative,0.0784313725490196
2011-11-17,wsj,sadness,0.029411764705882353
2011-11-17,wsj,disgust,0.0196078431372549
2011-11-17,wsj,joy,0.0392156862745098
2011-11-17,wsj,anticipation,0.058823529411764705
2011-12-16,oba,fear,0.09722222222222222
2011-12-16,oba,anger,0.037037037037037035
2011-12-16,oba,trust,0.19444444444444445
2011-12-16,oba,surprise,0.018518518518518517
2011-12-16,oba,positive,0.3472222222222222
2011-12-16,oba,negative,0.08796296296296297
2011-12-16,oba,sadness,0.023148148148148147
2011-12-16,oba,disgust,0.013888888888888888
2011-12-16,oba,joy,0.06481481481481481
2011-12-16,oba,anticipation,0.11574074074074074
2011-12-16,nyt,fear,0.166015625
2011-12-16,nyt,anger,0.119140625
2011-12-16,nyt,trust,0.07421875
2011-12-16,nyt,surprise,0.0390625
2011-12-16,nyt,positive,0.140625
2011-12-16,nyt,negative,0.220703125
2011-12-16,nyt,sadness,0.08984375
2011-12-16,nyt,disgust,0.0390625
2011-12-16,nyt,joy,0.05078125
2011-12-16,nyt,anticipation,0.060546875
2011-12-16,wsj,fear,0.1179245283018868
2011-12-16,wsj,anger,0.0660377358490566
2011-12-16,wsj,trust,0.1320754716981132
2011-12-16,wsj,surprise,0.04716981132075472
2011-12-16,wsj,positive,0.25943396226415094
2011-12-16,wsj,negative,0.14622641509433962
2011-12-16,wsj,sadness,0.07547169811320754
2011-12-16,wsj,disgust,0.018867924528301886
2011-12-16,wsj,joy,0.05188679245283019
2011-12-16,wsj,anticipation,0.08490566037735849
2012-01-06,oba,fear,0.14925373134328357
2012-01-06,oba,anger,0.08358208955223881
2012-01-06,oba,trust,0.1761194029850746
2012-01-06,oba,surprise,0.011940298507462687
2012-01-06,oba,positive,0.27761194029850744
2012-01-06,oba,negative,0.08358208955223881
2012-01-06,oba,sadness,0.01791044776119403
2012-01-06,oba,disgust,0.011940298507462687
2012-01-06,oba,joy,0.05373134328358209
2012-01-06,oba,anticipation,0.13432835820895522
2012-01-06,nyt,fear,0.18652849740932642
2012-01-06,nyt,anger,0.06735751295336788
2012-01-06,nyt,trust,0.16580310880829016
2012-01-06,nyt,surprise,0.02072538860103627
2012-01-06,nyt,positive,0.20207253886010362
2012-01-06,nyt,negative,0.14507772020725387
2012-01-06,nyt,sadness,0.031088082901554404
2012-01-06,nyt,disgust,0.010362694300518135
2012-01-06,nyt,joy,0.06217616580310881
2012-01-06,nyt,anticipation,0.10880829015544041
2012-01-06,wsj,fear,0.2025862068965517
2012-01-06,wsj,anger,0.08189655172413793
2012-01-06,wsj,trust,0.08189655172413793
2012-01-06,wsj,surprise,0.017241379310344827
2012-01-06,wsj,positive,0.21551724137931033
2012-01-06,wsj,negative,0.15086206896551724
2012-01-06,wsj,sadness,0.0603448275862069
2012-01-06,wsj,disgust,0.02586206896551724
2012-01-06,wsj,joy,0.04741379310344827
2012-01-06,wsj,anticipation,0.11637931034482758
2012-01-25,oba,fear,0.07641921397379912
2012-01-25,oba,anger,0.05167394468704512
2012-01-25,oba,trust,0.16229985443959244
2012-01-25,oba,surprise,0.03129548762736536
2012-01-25,oba,positive,0.25181950509461426
2012-01-25,oba,negative,0.1477438136826783
2012-01-25,oba,sadness,0.06695778748180495
2012-01-25,oba,disgust,0.021106259097525473
2012-01-25,oba,joy,0.08224163027656478
2012-01-25,oba,anticipation,0.10844250363901019
2012-01-25,nyt,fear,0.07250755287009064
2012-01-25,nyt,anger,0.04833836858006042
2012-01-25,nyt,trust,0.1782477341389728
2012-01-25,nyt,surprise,0.030211480362537766
2012-01-25,nyt,positive,0.2537764350453172
2012-01-25,nyt,negative,0.1691842900302115
2012-01-25,nyt,sadness,0.08459214501510574
2012-01-25,nyt,disgust,0.027190332326283987
2012-01-25,nyt,joy,0.05740181268882175
2012-01-25,nyt,anticipation,0.07854984894259819
2012-01-25,wsj,fear,0.07868852459016394
2012-01-25,wsj,anger,0.04918032786885246
2012-01-25,wsj,trust,0.18360655737704917
2012-01-25,wsj,surprise,0.009836065573770493
2012-01-25,wsj,positive,0.24918032786885247
2012-01-25,wsj,negative,0.18032786885245902
2012-01-25,wsj,sadness,0.09508196721311475
2012-01-25,wsj,disgust,0.009836065573770493
2012-01-25,wsj,joy,0.04918032786885246
2012-01-25,wsj,anticipation,0.09508196721311475
2012-03-27,oba,fear,0.07724719101123595
2012-03-27,oba,anger,0.0449438202247191
2012-03-27,oba,trust,0.13764044943820225
2012-03-27,oba,surprise,0.03651685393258427
2012-03-27,oba,positive,0.29353932584269665
2012-03-27,oba,negative,0.09129213483146068
2012-03-27,oba,sadness,0.05337078651685393
2012-03-27,oba,disgust,0.0351123595505618
2012-03-27,oba,joy,0.09550561797752809
2012-03-27,oba,anticipation,0.1348314606741573
2012-03-27,nyt,fear,0.08333333333333333
2012-03-27,nyt,anger,0.058823529411764705
2012-03-27,nyt,trust,0.1568627450980392
2012-03-27,nyt,surprise,0.058823529411764705
2012-03-27,nyt,positive,0.22058823529411764
2012-03-27,nyt,negative,0.1568627450980392
2012-03-27,nyt,sadness,0.06372549019607843
2012-03-27,nyt,disgust,0.03431372549019608
2012-03-27,nyt,joy,0.05392156862745098
2012-03-27,nyt,anticipation,0.11274509803921569
2012-03-27,wsj,fear,0.09782608695652174
2012-03-27,wsj,anger,0.021739130434782608
2012-03-27,wsj,trust,0.16304347826086957
2012-03-27,wsj,surprise,0.03260869565217391
2012-03-27,wsj,positive,0.29347826086956524
2012-03-27,wsj,negative,0.13043478260869565
2012-03-27,wsj,sadness,0.03260869565217391
2012-03-27,wsj,disgust,0.03260869565217391
2012-03-27,wsj,joy,0.043478260869565216
2012-03-27,wsj,anticipation,0.15217391304347827
2012-03-31,oba,fear,0.024844720496894408
2012-03-31,oba,anger,0.055900621118012424
2012-03-31,oba,trust,0.16149068322981366
2012-03-31,oba,surprise,0.031055900621118012
2012-03-31,oba,positive,0.22981366459627328
2012-03-31,oba,negative,0.10559006211180125
2012-03-31,oba,sadness,0.06832298136645963
2012-03-31,oba,disgust,0.018633540372670808
2012-03-31,oba,joy,0.09316770186335403
2012-03-31,oba,anticipation,0.2111801242236025
2012-03-31,nyt,fear,0.08928571428571429
2012-03-31,nyt,anger,0.09375
2012-03-31,nyt,trust,0.12053571428571429
2012-03-31,nyt,surprise,0.03125
2012-03-31,nyt,positive,0.25
2012-03-31,nyt,negative,0.20089285714285715
2012-03-31,nyt,sadness,0.05803571428571429
2012-03-31,nyt,disgust,0.026785714285714284
2012-03-31,nyt,joy,0.04017857142857143
